kind,crew,condition,rule,variant,metric,n_replicates,mean,sd,minimum,maximum,replicate_values
outcome,7,lone_liar,sharp_credibility,catch_outside,coalition_favorable_rate,10,0.14540000000000003,0.020200110010701537,0.1,0.17,"[0.17,0.152,0.146,0.148,0.156,0.14,0.1,0.132,0.17,0.14]"
outcome,7,lone_liar,sharp_credibility,catch_outside,creator_ejection_rate,10,0.7874,0.02411177674452419,0.754,0.836,"[0.762,0.786,0.78,0.79,0.768,0.788,0.836,0.81,0.754,0.8]"
outcome,7,lone_liar,sharp_credibility,catch_outside,creator_survival,10,0.21259999999999998,0.02411177674452419,0.164,0.246,"[0.238,0.214,0.22,0.21,0.232,0.212,0.164,0.19,0.246,0.2]"
outcome,7,lone_liar,sharp_credibility,catch_outside,false_ejection_rate,10,0.09019999999999999,0.01792453315679069,0.054,0.11,"[0.094,0.108,0.086,0.11,0.096,0.078,0.074,0.054,0.11,0.092]"
outcome,7,lone_liar,sharp_credibility,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,lone_liar,sharp_credibility,catch_outside,no_ejection_rate,10,0.055200000000000006,0.016308143841515365,0.026,0.078,"[0.076,0.044,0.06,0.038,0.06,0.062,0.026,0.078,0.06,0.048]"
outcome,7,lone_liar,soft_credibility,alibi_off,coalition_favorable_rate,10,0.20260000000000003,0.01876284745033239,0.176,0.226,"[0.222,0.214,0.194,0.212,0.226,0.182,0.18,0.2,0.22,0.176]"
outcome,7,lone_liar,soft_credibility,alibi_off,creator_ejection_rate,10,0.63,0.021039645117412683,0.604,0.662,"[0.604,0.642,0.622,0.624,0.606,0.65,0.662,0.628,0.608,0.654]"
outcome,7,lone_liar,soft_credibility,alibi_off,creator_survival,10,0.37,0.021039645117412676,0.338,0.396,"[0.396,0.358,0.378,0.376,0.394,0.35,0.338,0.372,0.392,0.346]"
outcome,7,lone_liar,soft_credibility,alibi_off,false_ejection_rate,10,0.18339999999999998,0.016866798418457753,0.162,0.202,"[0.2,0.196,0.178,0.2,0.202,0.164,0.162,0.17,0.196,0.166]"
outcome,7,lone_liar,soft_credibility,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,lone_liar,soft_credibility,alibi_off,no_ejection_rate,10,0.0192,0.005977736472389305,0.01,0.03,"[0.022,0.018,0.016,0.012,0.024,0.018,0.018,0.03,0.024,0.01]"
outcome,7,lone_liar,soft_credibility,baseline,coalition_favorable_rate,10,0.16759999999999997,0.02132916625968614,0.142,0.198,"[0.168,0.196,0.148,0.174,0.192,0.152,0.15,0.142,0.198,0.156]"
outcome,7,lone_liar,soft_credibility,baseline,creator_ejection_rate,10,0.6612000000000001,0.021212155844127573,0.626,0.692,"[0.65,0.66,0.658,0.66,0.632,0.682,0.692,0.676,0.626,0.676]"
outcome,7,lone_liar,soft_credibility,baseline,creator_survival,10,0.3388,0.02121215584412757,0.308,0.374,"[0.35,0.34,0.342,0.34,0.368,0.318,0.308,0.324,0.374,0.324]"
outcome,7,lone_liar,soft_credibility,baseline,false_ejection_rate,10,0.14379999999999998,0.023102669398433882,0.106,0.174,"[0.142,0.17,0.12,0.16,0.164,0.122,0.136,0.106,0.174,0.144]"
outcome,7,lone_liar,soft_credibility,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,lone_liar,soft_credibility,baseline,no_ejection_rate,10,0.023799999999999998,0.007913420387052757,0.012,0.036,"[0.026,0.026,0.028,0.014,0.028,0.03,0.014,0.036,0.024,0.012]"
outcome,7,lone_liar,soft_credibility,catch_outside,coalition_favorable_rate,10,0.14619999999999997,0.01944679350889955,0.104,0.172,"[0.17,0.152,0.146,0.148,0.156,0.142,0.104,0.132,0.172,0.14]"
outcome,7,lone_liar,soft_credibility,catch_outside,creator_ejection_rate,10,0.7876000000000001,0.024107168136377102,0.754,0.836,"[0.762,0.788,0.78,0.79,0.768,0.788,0.836,0.81,0.754,0.8]"
outcome,7,lone_liar,soft_credibility,catch_outside,creator_survival,10,0.2124,0.024107168136377102,0.164,0.246,"[0.238,0.212,0.22,0.21,0.232,0.212,0.164,0.19,0.246,0.2]"
outcome,7,lone_liar,soft_credibility,catch_outside,false_ejection_rate,10,0.09019999999999999,0.01792453315679069,0.054,0.11,"[0.094,0.108,0.086,0.11,0.096,0.078,0.074,0.054,0.11,0.092]"
outcome,7,lone_liar,soft_credibility,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,lone_liar,soft_credibility,catch_outside,no_ejection_rate,10,0.05600000000000001,0.01571976816340213,0.03,0.078,"[0.076,0.044,0.06,0.038,0.06,0.064,0.03,0.078,0.062,0.048]"
outcome,7,truthful,mean,alibi_off,coalition_favorable_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,mean,alibi_off,creator_ejection_rate,10,0.9204000000000001,0.011305849027040028,0.9,0.94,"[0.922,0.94,0.916,0.922,0.93,0.928,0.908,0.916,0.9,0.922]"
outcome,7,truthful,mean,alibi_off,creator_survival,10,0.0796,0.011305849027040042,0.06,0.1,"[0.078,0.06,0.084,0.078,0.07,0.072,0.092,0.084,0.1,0.078]"
outcome,7,truthful,mean,alibi_off,false_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,mean,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,truthful,mean,alibi_off,no_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,mean,baseline,coalition_favorable_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,mean,baseline,creator_ejection_rate,10,0.9204000000000001,0.011305849027040028,0.9,0.94,"[0.922,0.94,0.916,0.922,0.93,0.928,0.908,0.916,0.9,0.922]"
outcome,7,truthful,mean,baseline,creator_survival,10,0.0796,0.011305849027040042,0.06,0.1,"[0.078,0.06,0.084,0.078,0.07,0.072,0.092,0.084,0.1,0.078]"
outcome,7,truthful,mean,baseline,false_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,mean,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,truthful,mean,baseline,no_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,mean,catch_outside,coalition_favorable_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,mean,catch_outside,creator_ejection_rate,10,0.9204000000000001,0.011305849027040028,0.9,0.94,"[0.922,0.94,0.916,0.922,0.93,0.928,0.908,0.916,0.9,0.922]"
outcome,7,truthful,mean,catch_outside,creator_survival,10,0.0796,0.011305849027040042,0.06,0.1,"[0.078,0.06,0.084,0.078,0.07,0.072,0.092,0.084,0.1,0.078]"
outcome,7,truthful,mean,catch_outside,false_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,mean,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,truthful,mean,catch_outside,no_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,sharp_credibility,alibi_off,coalition_favorable_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,sharp_credibility,alibi_off,creator_ejection_rate,10,0.9204000000000001,0.011305849027040028,0.9,0.94,"[0.922,0.94,0.916,0.922,0.93,0.928,0.908,0.916,0.9,0.922]"
outcome,7,truthful,sharp_credibility,alibi_off,creator_survival,10,0.0796,0.011305849027040042,0.06,0.1,"[0.078,0.06,0.084,0.078,0.07,0.072,0.092,0.084,0.1,0.078]"
outcome,7,truthful,sharp_credibility,alibi_off,false_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,sharp_credibility,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,truthful,sharp_credibility,alibi_off,no_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,sharp_credibility,baseline,coalition_favorable_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,sharp_credibility,baseline,creator_ejection_rate,10,0.9204000000000001,0.011305849027040028,0.9,0.94,"[0.922,0.94,0.916,0.922,0.93,0.928,0.908,0.916,0.9,0.922]"
outcome,7,truthful,sharp_credibility,baseline,creator_survival,10,0.0796,0.011305849027040042,0.06,0.1,"[0.078,0.06,0.084,0.078,0.07,0.072,0.092,0.084,0.1,0.078]"
outcome,7,truthful,sharp_credibility,baseline,false_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,sharp_credibility,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,truthful,sharp_credibility,baseline,no_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,sharp_credibility,catch_outside,coalition_favorable_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,sharp_credibility,catch_outside,creator_ejection_rate,10,0.9204000000000001,0.011305849027040028,0.9,0.94,"[0.922,0.94,0.916,0.922,0.93,0.928,0.908,0.916,0.9,0.922]"
outcome,7,truthful,sharp_credibility,catch_outside,creator_survival,10,0.0796,0.011305849027040042,0.06,0.1,"[0.078,0.06,0.084,0.078,0.07,0.072,0.092,0.084,0.1,0.078]"
outcome,7,truthful,sharp_credibility,catch_outside,false_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,sharp_credibility,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,truthful,sharp_credibility,catch_outside,no_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,soft_credibility,alibi_off,coalition_favorable_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,soft_credibility,alibi_off,creator_ejection_rate,10,0.9204000000000001,0.011305849027040028,0.9,0.94,"[0.922,0.94,0.916,0.922,0.93,0.928,0.908,0.916,0.9,0.922]"
outcome,7,truthful,soft_credibility,alibi_off,creator_survival,10,0.0796,0.011305849027040042,0.06,0.1,"[0.078,0.06,0.084,0.078,0.07,0.072,0.092,0.084,0.1,0.078]"
outcome,7,truthful,soft_credibility,alibi_off,false_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,soft_credibility,alibi_off,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,truthful,soft_credibility,alibi_off,no_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,soft_credibility,baseline,coalition_favorable_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,soft_credibility,baseline,creator_ejection_rate,10,0.9204000000000001,0.011305849027040028,0.9,0.94,"[0.922,0.94,0.916,0.922,0.93,0.928,0.908,0.916,0.9,0.922]"
outcome,7,truthful,soft_credibility,baseline,creator_survival,10,0.0796,0.011305849027040042,0.06,0.1,"[0.078,0.06,0.084,0.078,0.07,0.072,0.092,0.084,0.1,0.078]"
outcome,7,truthful,soft_credibility,baseline,false_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,soft_credibility,baseline,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,truthful,soft_credibility,baseline,no_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,soft_credibility,catch_outside,coalition_favorable_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,soft_credibility,catch_outside,creator_ejection_rate,10,0.9204000000000001,0.011305849027040028,0.9,0.94,"[0.922,0.94,0.916,0.922,0.93,0.928,0.908,0.916,0.9,0.922]"
outcome,7,truthful,soft_credibility,catch_outside,creator_survival,10,0.0796,0.011305849027040042,0.06,0.1,"[0.078,0.06,0.084,0.078,0.07,0.072,0.092,0.084,0.1,0.078]"
outcome,7,truthful,soft_credibility,catch_outside,false_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
outcome,7,truthful,soft_credibility,catch_outside,incident_rate,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
outcome,7,truthful,soft_credibility,catch_outside,no_ejection_rate,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,alibi,soft_credibility,baseline,argmax_differs,10,0.1674,0.01611900189907,0.143,0.191,"[0.153,0.178,0.184,0.183,0.158,0.152,0.191,0.163,0.143,0.169]"
voter,3,alibi,soft_credibility,baseline,coalition_caught,10,0.5583,0.014651886492113459,0.541,0.589,"[0.558,0.571,0.541,0.56,0.552,0.55,0.589,0.543,0.569,0.55]"
voter,3,alibi,soft_credibility,baseline,coalition_share,10,0.5,0.0,0.5,0.5,"[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]"
voter,3,alibi,soft_credibility,baseline,coalition_weight_soft,10,0.2629607969184622,0.005900665810524933,0.25483350002753047,0.2748021920312013,"[0.26055285577233833,0.2574105467083734,0.2748021920312013,0.2650426713475707,0.2653835059046257,0.26200503610309356,0.25483350002753047,0.26731857979187273,0.2570264203787398,0.2652326611192756]"
voter,3,alibi,soft_credibility,baseline,cred_coalition,10,0.16415,0.0752374205063175,0.0615,0.3255,"[0.124,0.0935,0.3255,0.197,0.175,0.1555,0.0615,0.22,0.1085,0.181]"
voter,3,alibi,soft_credibility,baseline,cred_honest,10,2.9600999999999997,0.007578478299324542,2.947,2.972,"[2.954,2.962,2.964,2.957,2.967,2.952,2.965,2.972,2.961,2.947]"
voter,3,alibi,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,alibi,soft_credibility,baseline,mean_top_is_coalition,10,0.6759000000000001,0.017672640499433637,0.64,0.705,"[0.705,0.687,0.64,0.687,0.672,0.673,0.682,0.663,0.665,0.685]"
voter,3,alibi,soft_credibility,baseline,n_speakers,10,4.0,0.0,4.0,4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
voter,3,alibi,soft_credibility,baseline,soft_skips,10,0.016900000000000005,0.0058204619900638285,0.008,0.029,"[0.018,0.015,0.014,0.029,0.022,0.011,0.019,0.008,0.016,0.017]"
voter,3,alibi,soft_credibility,baseline,soft_top_is_coalition,10,0.6123000000000001,0.020987033033650952,0.564,0.647,"[0.647,0.619,0.564,0.62,0.614,0.617,0.62,0.599,0.606,0.617]"
voter,3,alibi,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,alibi,soft_credibility,baseline,weight_minus_share,10,-0.23703920308153786,0.005900665810524939,-0.24516649997246953,-0.22519780796879865,"[-0.23944714422766164,-0.24258945329162665,-0.22519780796879865,-0.2349573286524293,-0.23461649409537427,-0.23799496389690641,-0.24516649997246953,-0.23268142020812732,-0.24297357962126023,-0.23476733888072437]"
voter,3,alibi,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,framer,soft_credibility,baseline,argmax_differs,10,0.0029000000000000002,0.0013703203194062978,0.001,0.005,"[0.004,0.002,0.002,0.002,0.005,0.003,0.005,0.001,0.002,0.003]"
voter,3,framer,soft_credibility,baseline,coalition_caught,10,0.7787,0.007986794656737396,0.762,0.789,"[0.781,0.773,0.779,0.783,0.789,0.784,0.762,0.774,0.787,0.775]"
voter,3,framer,soft_credibility,baseline,coalition_share,10,0.5,0.0,0.5,0.5,"[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]"
voter,3,framer,soft_credibility,baseline,coalition_weight_soft,10,0.1478769012865652,0.004099243643968855,0.14034358316514217,0.154339911014623,"[0.15195647483056854,0.14818257760095432,0.1444355833420394,0.14753046515312143,0.14034358316514217,0.14793797312078552,0.154339911014623,0.1513141362836425,0.14441240597598687,0.14831590237878803]"
voter,3,framer,soft_credibility,baseline,cred_coalition,10,-1.5466499999999999,0.052264843718209775,-1.6405,-1.448,"[-1.528,-1.537,-1.5735,-1.5685,-1.6405,-1.5435,-1.448,-1.5045,-1.5945,-1.5285]"
voter,3,framer,soft_credibility,baseline,cred_honest,10,2.5932,0.039748654764099244,2.531,2.659,"[2.531,2.597,2.594,2.551,2.553,2.626,2.659,2.591,2.598,2.632]"
voter,3,framer,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,framer,soft_credibility,baseline,mean_top_is_coalition,10,0.7325999999999999,0.010243697249203215,0.716,0.748,"[0.721,0.73,0.744,0.727,0.748,0.737,0.716,0.733,0.742,0.728]"
voter,3,framer,soft_credibility,baseline,n_speakers,10,4.0,0.0,4.0,4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
voter,3,framer,soft_credibility,baseline,soft_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,framer,soft_credibility,baseline,soft_top_is_coalition,10,0.7353,0.010011659869039376,0.72,0.752,"[0.725,0.732,0.746,0.729,0.752,0.74,0.72,0.734,0.744,0.731]"
voter,3,framer,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,framer,soft_credibility,baseline,weight_minus_share,10,-0.3521230987134348,0.004099243643968859,-0.3596564168348577,-0.3456600889853769,"[-0.3480435251694314,-0.3518174223990457,-0.35556441665796057,-0.35246953484687854,-0.3596564168348577,-0.35206202687921445,-0.3456600889853769,-0.34868586371635746,-0.35558759402401313,-0.3516840976212119]"
voter,3,framer,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,lone_liar,soft_credibility,baseline,argmax_differs,10,0.1264,0.007589466384404115,0.117,0.138,"[0.119,0.118,0.131,0.125,0.138,0.117,0.133,0.127,0.121,0.135]"
voter,3,lone_liar,soft_credibility,baseline,coalition_caught,10,0.4649,0.012939603291188376,0.447,0.485,"[0.45,0.477,0.467,0.485,0.448,0.475,0.469,0.467,0.447,0.464]"
voter,3,lone_liar,soft_credibility,baseline,coalition_share,10,0.5,0.0,0.5,0.5,"[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]"
voter,3,lone_liar,soft_credibility,baseline,coalition_weight_soft,10,0.42248422972872535,0.0022400712871970332,0.4182538379916452,0.42511414195355385,"[0.42511414195355385,0.4207155648010985,0.4224957932889257,0.4182538379916452,0.42424369058876193,0.42208544578581425,0.42264883168472644,0.4202129687596292,0.4249604205423085,0.42411160189079045]"
voter,3,lone_liar,soft_credibility,baseline,cred_coalition,10,1.58095,0.0370828277119088,1.518,1.627,"[1.627,1.5485,1.574,1.518,1.6265,1.551,1.5745,1.5725,1.6255,1.592]"
voter,3,lone_liar,soft_credibility,baseline,cred_honest,10,2.982,0.005715476066494143,2.973,2.994,"[2.982,2.983,2.979,2.984,2.984,2.973,2.983,2.994,2.975,2.983]"
voter,3,lone_liar,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,lone_liar,soft_credibility,baseline,mean_top_is_coalition,10,0.8979000000000001,0.013461467643281376,0.878,0.921,"[0.896,0.878,0.883,0.921,0.894,0.906,0.896,0.916,0.899,0.89]"
voter,3,lone_liar,soft_credibility,baseline,n_speakers,10,4.0,0.0,4.0,4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
voter,3,lone_liar,soft_credibility,baseline,soft_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,lone_liar,soft_credibility,baseline,soft_top_is_coalition,10,0.8979000000000001,0.013461467643281376,0.878,0.921,"[0.896,0.878,0.883,0.921,0.894,0.906,0.896,0.916,0.899,0.89]"
voter,3,lone_liar,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,lone_liar,soft_credibility,baseline,weight_minus_share,10,-0.07751577027127454,0.0022400712871970345,-0.08174616200835468,-0.07488585804644608,"[-0.07488585804644608,-0.07928443519890152,-0.0775042067110742,-0.08174616200835468,-0.075756309411238,-0.07791455421418567,-0.07735116831527353,-0.0797870312403707,-0.07503957945769142,-0.07588839810920951]"
voter,3,lone_liar,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,truthful,soft_credibility,baseline,argmax_differs,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,truthful,soft_credibility,baseline,coalition_caught,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,truthful,soft_credibility,baseline,coalition_share,10,0.5,0.0,0.5,0.5,"[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]"
voter,3,truthful,soft_credibility,baseline,coalition_weight_soft,10,0.5,0.0,0.5,0.5,"[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]"
voter,3,truthful,soft_credibility,baseline,cred_coalition,10,3.0,0.0,3.0,3.0,"[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]"
voter,3,truthful,soft_credibility,baseline,cred_honest,10,3.0,0.0,3.0,3.0,"[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]"
voter,3,truthful,soft_credibility,baseline,mean_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,truthful,soft_credibility,baseline,mean_top_is_coalition,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
voter,3,truthful,soft_credibility,baseline,n_speakers,10,4.0,0.0,4.0,4.0,"[4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
voter,3,truthful,soft_credibility,baseline,soft_skips,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,truthful,soft_credibility,baseline,soft_top_is_coalition,10,1.0,0.0,1.0,1.0,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
voter,3,truthful,soft_credibility,baseline,uninformative_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,truthful,soft_credibility,baseline,weight_minus_share,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,3,truthful,soft_credibility,baseline,weight_on_uninformative,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
voter,5,alibi,soft_credibility,baseline,argmax_differs,10,0.07685,0.008505063851089602,0.0655,0.092,"[0.0785,0.0795,0.0655,0.076,0.0735,0.092,0.067,0.07,0.0785,0.088]"
voter,5,alibi,soft_credibility,baseline,coalition_caught,10,0.6316999999999999,0.009333928552448972,0.618,0.646,"[0.6205,0.646,0.6375,0.618,0.625,0.629,0.633,0.6375,0.6275,0.643]"
voter,5,alibi,soft_credibility,baseline,coalition_share,10,0.3333333333333332,5.851389114294502e-17,0.33333333333333326,0.33333333333333326,"[0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.33333333333333326]"
voter,5,alibi,soft_credibility,baseline,coalition_weight_soft,10,0.14246908179500356,0.0030073288967186096,0.1379533267550171,0.14652880933549187,"[0.14652880933549187,0.1379533267550171,0.1403378134248402,0.14593977216080342,0.14261930782504117,0.1440415947060584,0.14231084368119018,0.14063964008885338,0.1454671433515957,0.13885256662114404]"
voter,5,alibi,soft_credibility,baseline,cred_coalition,10,0.7777499999999999,0.07826965496850545,0.6615,0.8885,"[0.875,0.6615,0.7445,0.8885,0.74825,0.8495,0.7635,0.698,0.83,0.71875]"
