crew,condition,rule,variant,metric,replicate,value,kind
3,truthful,mean,catch_outside,creator_survival,5,0.958,outcome
3,truthful,mean,catch_outside,no_ejection_rate,5,0.958,outcome
3,truthful,mean,catch_outside,incident_rate,5,1.0,outcome
3,truthful,soft_credibility,baseline,false_ejection_rate,5,0.0,outcome
3,truthful,soft_credibility,baseline,coalition_favorable_rate,5,0.958,outcome
3,truthful,soft_credibility,baseline,creator_ejection_rate,5,0.042,outcome
3,truthful,soft_credibility,baseline,creator_survival,5,0.958,outcome
3,truthful,soft_credibility,baseline,no_ejection_rate,5,0.958,outcome
3,truthful,soft_credibility,baseline,incident_rate,5,1.0,outcome
3,truthful,soft_credibility,baseline,n_speakers,5,4.0,voter
3,truthful,soft_credibility,baseline,coalition_share,5,0.5,voter
3,truthful,soft_credibility,baseline,coalition_weight_soft,5,0.5,voter
3,truthful,soft_credibility,baseline,weight_minus_share,5,0.0,voter
3,truthful,soft_credibility,baseline,cred_coalition,5,3.0,voter
3,truthful,soft_credibility,baseline,cred_honest,5,3.0,voter
3,truthful,soft_credibility,baseline,uninformative_share,5,0.0,voter
3,truthful,soft_credibility,baseline,weight_on_uninformative,5,0.0,voter
3,truthful,soft_credibility,baseline,coalition_caught,5,0.0,voter
3,truthful,soft_credibility,baseline,argmax_differs,5,0.0,voter
3,truthful,soft_credibility,baseline,mean_top_is_coalition,5,1.0,voter
3,truthful,soft_credibility,baseline,soft_top_is_coalition,5,1.0,voter
3,truthful,soft_credibility,baseline,mean_skips,5,0.0,voter
3,truthful,soft_credibility,baseline,soft_skips,5,0.0,voter
3,truthful,soft_credibility,alibi_off,false_ejection_rate,5,0.0,outcome
3,truthful,soft_credibility,alibi_off,coalition_favorable_rate,5,0.892,outcome
3,truthful,soft_credibility,alibi_off,creator_ejection_rate,5,0.108,outcome
3,truthful,soft_credibility,alibi_off,creator_survival,5,0.892,outcome
3,truthful,soft_credibility,alibi_off,no_ejection_rate,5,0.892,outcome
3,truthful,soft_credibility,alibi_off,incident_rate,5,1.0,outcome
3,truthful,soft_credibility,catch_outside,false_ejection_rate,5,0.0,outcome
3,truthful,soft_credibility,catch_outside,coalition_favorable_rate,5,0.958,outcome
3,truthful,soft_credibility,catch_outside,creator_ejection_rate,5,0.042,outcome
3,truthful,soft_credibility,catch_outside,creator_survival,5,0.958,outcome
3,truthful,soft_credibility,catch_outside,no_ejection_rate,5,0.958,outcome
3,truthful,soft_credibility,catch_outside,incident_rate,5,1.0,outcome
3,truthful,sharp_credibility,baseline,false_ejection_rate,5,0.0,outcome
3,truthful,sharp_credibility,baseline,coalition_favorable_rate,5,0.958,outcome
3,truthful,sharp_credibility,baseline,creator_ejection_rate,5,0.042,outcome
3,truthful,sharp_credibility,baseline,creator_survival,5,0.958,outcome
3,truthful,sharp_credibility,baseline,no_ejection_rate,5,0.958,outcome
3,truthful,sharp_credibility,baseline,incident_rate,5,1.0,outcome
3,truthful,sharp_credibility,alibi_off,false_ejection_rate,5,0.0,outcome
3,truthful,sharp_credibility,alibi_off,coalition_favorable_rate,5,0.892,outcome
3,truthful,sharp_credibility,alibi_off,creator_ejection_rate,5,0.108,outcome
3,truthful,sharp_credibility,alibi_off,creator_survival,5,0.892,outcome
3,truthful,sharp_credibility,alibi_off,no_ejection_rate,5,0.892,outcome
3,truthful,sharp_credibility,alibi_off,incident_rate,5,1.0,outcome
3,truthful,sharp_credibility,catch_outside,false_ejection_rate,5,0.0,outcome
3,truthful,sharp_credibility,catch_outside,coalition_favorable_rate,5,0.958,outcome
3,truthful,sharp_credibility,catch_outside,creator_ejection_rate,5,0.042,outcome
3,truthful,sharp_credibility,catch_outside,creator_survival,5,0.958,outcome
3,truthful,sharp_credibility,catch_outside,no_ejection_rate,5,0.958,outcome
3,truthful,sharp_credibility,catch_outside,incident_rate,5,1.0,outcome
3,lone_liar,mean,baseline,false_ejection_rate,5,0.31,outcome
3,lone_liar,mean,baseline,coalition_favorable_rate,5,0.794,outcome
3,lone_liar,mean,baseline,creator_ejection_rate,5,0.198,outcome
3,lone_liar,mean,baseline,creator_survival,5,0.802,outcome
3,lone_liar,mean,baseline,no_ejection_rate,5,0.484,outcome
3,lone_liar,mean,baseline,incident_rate,5,1.0,outcome
3,lone_liar,mean,alibi_off,false_ejection_rate,5,0.356,outcome
3,lone_liar,mean,alibi_off,coalition_favorable_rate,5,0.954,outcome
3,lone_liar,mean,alibi_off,creator_ejection_rate,5,0.046,outcome
3,lone_liar,mean,alibi_off,creator_survival,5,0.954,outcome
3,lone_liar,mean,alibi_off,no_ejection_rate,5,0.598,outcome
3,lone_liar,mean,alibi_off,incident_rate,5,1.0,outcome
3,lone_liar,mean,catch_outside,false_ejection_rate,5,0.31,outcome
3,lone_liar,mean,catch_outside,coalition_favorable_rate,5,0.794,outcome
3,lone_liar,mean,catch_outside,creator_ejection_rate,5,0.198,outcome
3,lone_liar,mean,catch_outside,creator_survival,5,0.802,outcome
3,lone_liar,mean,catch_outside,no_ejection_rate,5,0.484,outcome
3,lone_liar,mean,catch_outside,incident_rate,5,1.0,outcome
3,lone_liar,soft_credibility,baseline,false_ejection_rate,5,0.16,outcome
3,lone_liar,soft_credibility,baseline,coalition_favorable_rate,5,0.794,outcome
3,lone_liar,soft_credibility,baseline,creator_ejection_rate,5,0.186,outcome
3,lone_liar,soft_credibility,baseline,creator_survival,5,0.814,outcome
3,lone_liar,soft_credibility,baseline,no_ejection_rate,5,0.634,outcome
3,lone_liar,soft_credibility,baseline,incident_rate,5,1.0,outcome
3,lone_liar,soft_credibility,baseline,n_speakers,5,4.0,voter
3,lone_liar,soft_credibility,baseline,coalition_share,5,0.5,voter
3,lone_liar,soft_credibility,baseline,coalition_weight_soft,5,0.42208544578581425,voter
3,lone_liar,soft_credibility,baseline,weight_minus_share,5,-0.07791455421418567,voter
3,lone_liar,soft_credibility,baseline,cred_coalition,5,1.551,voter
3,lone_liar,soft_credibility,baseline,cred_honest,5,2.973,voter
3,lone_liar,soft_credibility,baseline,uninformative_share,5,0.0,voter
3,lone_liar,soft_credibility,baseline,weight_on_uninformative,5,0.0,voter
3,lone_liar,soft_credibility,baseline,coalition_caught,5,0.475,voter
3,lone_liar,soft_credibility,baseline,argmax_differs,5,0.117,voter
3,lone_liar,soft_credibility,baseline,mean_top_is_coalition,5,0.906,voter
3,lone_liar,soft_credibility,baseline,soft_top_is_coalition,5,0.906,voter
3,lone_liar,soft_credibility,baseline,mean_skips,5,0.0,voter
3,lone_liar,soft_credibility,baseline,soft_skips,5,0.0,voter
3,lone_liar,soft_credibility,alibi_off,false_ejection_rate,5,0.206,outcome
3,lone_liar,soft_credibility,alibi_off,coalition_favorable_rate,5,0.954,outcome
3,lone_liar,soft_credibility,alibi_off,creator_ejection_rate,5,0.046,outcome
3,lone_liar,soft_credibility,alibi_off,creator_survival,5,0.954,outcome
3,lone_liar,soft_credibility,alibi_off,no_ejection_rate,5,0.748,outcome
3,lone_liar,soft_credibility,alibi_off,incident_rate,5,1.0,outcome
3,lone_liar,soft_credibility,catch_outside,false_ejection_rate,5,0.306,outcome
3,lone_liar,soft_credibility,catch_outside,coalition_favorable_rate,5,0.794,outcome
3,lone_liar,soft_credibility,catch_outside,creator_ejection_rate,5,0.198,outcome
3,lone_liar,soft_credibility,catch_outside,creator_survival,5,0.802,outcome
3,lone_liar,soft_credibility,catch_outside,no_ejection_rate,5,0.488,outcome
3,lone_liar,soft_credibility,catch_outside,incident_rate,5,1.0,outcome
3,lone_liar,sharp_credibility,baseline,false_ejection_rate,5,0.192,outcome
3,lone_liar,sharp_credibility,baseline,coalition_favorable_rate,5,0.806,outcome
3,lone_liar,sharp_credibility,baseline,creator_ejection_rate,5,0.17,outcome
3,lone_liar,sharp_credibility,baseline,creator_survival,5,0.83,outcome
3,lone_liar,sharp_credibility,baseline,no_ejection_rate,5,0.614,outcome
3,lone_liar,sharp_credibility,baseline,incident_rate,5,1.0,outcome
3,lone_liar,sharp_credibility,alibi_off,false_ejection_rate,5,0.208,outcome
3,lone_liar,sharp_credibility,alibi_off,coalition_favorable_rate,5,0.968,outcome
3,lone_liar,sharp_credibility,alibi_off,creator_ejection_rate,5,0.032,outcome
3,lone_liar,sharp_credibility,alibi_off,creator_survival,5,0.968,outcome
3,lone_liar,sharp_credibility,alibi_off,no_ejection_rate,5,0.76,outcome
3,lone_liar,sharp_credibility,alibi_off,incident_rate,5,1.0,outcome
3,lone_liar,sharp_credibility,catch_outside,false_ejection_rate,5,0.3,outcome
3,lone_liar,sharp_credibility,catch_outside,coalition_favorable_rate,5,0.794,outcome
3,lone_liar,sharp_credibility,catch_outside,creator_ejection_rate,5,0.198,outcome
3,lone_liar,sharp_credibility,catch_outside,creator_survival,5,0.802,outcome
3,lone_liar,sharp_credibility,catch_outside,no_ejection_rate,5,0.494,outcome
3,lone_liar,sharp_credibility,catch_outside,incident_rate,5,1.0,outcome
3,alibi,mean,baseline,false_ejection_rate,5,0.506,outcome
3,alibi,mean,baseline,coalition_favorable_rate,5,1.0,outcome
3,alibi,mean,baseline,creator_ejection_rate,5,0.0,outcome
3,alibi,mean,baseline,creator_survival,5,1.0,outcome
3,alibi,mean,baseline,no_ejection_rate,5,0.494,outcome
3,alibi,mean,baseline,incident_rate,5,1.0,outcome
3,alibi,mean,alibi_off,false_ejection_rate,5,0.398,outcome
3,alibi,mean,alibi_off,coalition_favorable_rate,5,1.0,outcome
3,alibi,mean,alibi_off,creator_ejection_rate,5,0.0,outcome
3,alibi,mean,alibi_off,creator_survival,5,1.0,outcome
3,alibi,mean,alibi_off,no_ejection_rate,5,0.602,outcome
3,alibi,mean,alibi_off,incident_rate,5,1.0,outcome
3,alibi,mean,catch_outside,false_ejection_rate,5,0.508,outcome
3,alibi,mean,catch_outside,coalition_favorable_rate,5,1.0,outcome
3,alibi,mean,catch_outside,creator_ejection_rate,5,0.0,outcome
3,alibi,mean,catch_outside,creator_survival,5,1.0,outcome
3,alibi,mean,catch_outside,no_ejection_rate,5,0.492,outcome
3,alibi,mean,catch_outside,incident_rate,5,1.0,outcome
3,alibi,soft_credibility,baseline,false_ejection_rate,5,0.532,outcome
3,alibi,soft_credibility,baseline,coalition_favorable_rate,5,1.0,outcome
3,alibi,soft_credibility,baseline,creator_ejection_rate,5,0.0,outcome
3,alibi,soft_credibility,baseline,creator_survival,5,1.0,outcome
3,alibi,soft_credibility,baseline,no_ejection_rate,5,0.468,outcome
3,alibi,soft_credibility,baseline,incident_rate,5,1.0,outcome
3,alibi,soft_credibility,baseline,n_speakers,5,4.0,voter
3,alibi,soft_credibility,baseline,coalition_share,5,0.5,voter
3,alibi,soft_credibility,baseline,coalition_weight_soft,5,0.26200503610309356,voter
3,alibi,soft_credibility,baseline,weight_minus_share,5,-0.23799496389690641,voter
3,alibi,soft_credibility,baseline,cred_coalition,5,0.1555,voter
3,alibi,soft_credibility,baseline,cred_honest,5,2.952,voter
3,alibi,soft_credibility,baseline,uninformative_share,5,0.0,voter
3,alibi,soft_credibility,baseline,weight_on_uninformative,5,0.0,voter
3,alibi,soft_credibility,baseline,coalition_caught,5,0.55,voter
3,alibi,soft_credibility,baseline,argmax_differs,5,0.152,voter
3,alibi,soft_credibility,baseline,mean_top_is_coalition,5,0.673,voter
3,alibi,soft_credibility,baseline,soft_top_is_coalition,5,0.617,voter
3,alibi,soft_credibility,baseline,mean_skips,5,0.0,voter
3,alibi,soft_credibility,baseline,soft_skips,5,0.011,voter
3,alibi,soft_credibility,alibi_off,false_ejection_rate,5,0.4,outcome
3,alibi,soft_credibility,alibi_off,coalition_favorable_rate,5,1.0,outcome
3,alibi,soft_credibility,alibi_off,creator_ejection_rate,5,0.0,outcome
3,alibi,soft_credibility,alibi_off,creator_survival,5,1.0,outcome
3,alibi,soft_credibility,alibi_off,no_ejection_rate,5,0.6,outcome
3,alibi,soft_credibility,alibi_off,incident_rate,5,1.0,outcome
3,alibi,soft_credibility,catch_outside,false_ejection_rate,5,0.506,outcome
3,alibi,soft_credibility,catch_outside,coalition_favorable_rate,5,1.0,outcome
3,alibi,soft_credibility,catch_outside,creator_ejection_rate,5,0.0,outcome
3,alibi,soft_credibility,catch_outside,creator_survival,5,1.0,outcome
3,alibi,soft_credibility,catch_outside,no_ejection_rate,5,0.494,outcome
3,alibi,soft_credibility,catch_outside,incident_rate,5,1.0,outcome
3,alibi,sharp_credibility,baseline,false_ejection_rate,5,0.502,outcome
3,alibi,sharp_credibility,baseline,coalition_favorable_rate,5,1.0,outcome
3,alibi,sharp_credibility,baseline,creator_ejection_rate,5,0.0,outcome
3,alibi,sharp_credibility,baseline,creator_survival,5,1.0,outcome
3,alibi,sharp_credibility,baseline,no_ejection_rate,5,0.498,outcome
3,alibi,sharp_credibility,baseline,incident_rate,5,1.0,outcome
3,alibi,sharp_credibility,alibi_off,false_ejection_rate,5,0.444,outcome
3,alibi,sharp_credibility,alibi_off,coalition_favorable_rate,5,1.0,outcome
3,alibi,sharp_credibility,alibi_off,creator_ejection_rate,5,0.0,outcome
3,alibi,sharp_credibility,alibi_off,creator_survival,5,1.0,outcome
3,alibi,sharp_credibility,alibi_off,no_ejection_rate,5,0.556,outcome
3,alibi,sharp_credibility,alibi_off,incident_rate,5,1.0,outcome
3,alibi,sharp_credibility,catch_outside,false_ejection_rate,5,0.468,outcome
3,alibi,sharp_credibility,catch_outside,coalition_favorable_rate,5,1.0,outcome
3,alibi,sharp_credibility,catch_outside,creator_ejection_rate,5,0.0,outcome
3,alibi,sharp_credibility,catch_outside,creator_survival,5,1.0,outcome
3,alibi,sharp_credibility,catch_outside,no_ejection_rate,5,0.532,outcome
3,alibi,sharp_credibility,catch_outside,incident_rate,5,1.0,outcome
3,framer,mean,baseline,false_ejection_rate,5,0.528,outcome
3,framer,mean,baseline,coalition_favorable_rate,5,1.0,outcome
3,framer,mean,baseline,creator_ejection_rate,5,0.0,outcome
3,framer,mean,baseline,creator_survival,5,1.0,outcome
3,framer,mean,baseline,no_ejection_rate,5,0.472,outcome
3,framer,mean,baseline,incident_rate,5,1.0,outcome
3,framer,mean,alibi_off,false_ejection_rate,5,0.53,outcome
3,framer,mean,alibi_off,coalition_favorable_rate,5,1.0,outcome
3,framer,mean,alibi_off,creator_ejection_rate,5,0.0,outcome
3,framer,mean,alibi_off,creator_survival,5,1.0,outcome
3,framer,mean,alibi_off,no_ejection_rate,5,0.47,outcome
3,framer,mean,alibi_off,incident_rate,5,1.0,outcome
3,framer,mean,catch_outside,false_ejection_rate,5,0.528,outcome
3,framer,mean,catch_outside,coalition_favorable_rate,5,1.0,outcome
3,framer,mean,catch_outside,creator_ejection_rate,5,0.0,outcome
3,framer,mean,catch_outside,creator_survival,5,1.0,outcome
3,framer,mean,catch_outside,no_ejection_rate,5,0.472,outcome
3,framer,mean,catch_outside,incident_rate,5,1.0,outcome
3,framer,soft_credibility,baseline,false_ejection_rate,5,0.52,outcome
3,framer,soft_credibility,baseline,coalition_favorable_rate,5,1.0,outcome
3,framer,soft_credibility,baseline,creator_ejection_rate,5,0.0,outcome
3,framer,soft_credibility,baseline,creator_survival,5,1.0,outcome
3,framer,soft_credibility,baseline,no_ejection_rate,5,0.48,outcome
3,framer,soft_credibility,baseline,incident_rate,5,1.0,outcome
3,framer,soft_credibility,baseline,n_speakers,5,4.0,voter
3,framer,soft_credibility,baseline,coalition_share,5,0.5,voter
3,framer,soft_credibility,baseline,coalition_weight_soft,5,0.14793797312078552,voter
3,framer,soft_credibility,baseline,weight_minus_share,5,-0.35206202687921445,voter
3,framer,soft_credibility,baseline,cred_coalition,5,-1.5435,voter
3,framer,soft_credibility,baseline,cred_honest,5,2.626,voter
3,framer,soft_credibility,baseline,uninformative_share,5,0.0,voter
3,framer,soft_credibility,baseline,weight_on_uninformative,5,0.0,voter
3,framer,soft_credibility,baseline,coalition_caught,5,0.784,voter
3,framer,soft_credibility,baseline,argmax_differs,5,0.003,voter
3,framer,soft_credibility,baseline,mean_top_is_coalition,5,0.737,voter
3,framer,soft_credibility,baseline,soft_top_is_coalition,5,0.74,voter
3,framer,soft_credibility,baseline,mean_skips,5,0.0,voter
3,framer,soft_credibility,baseline,soft_skips,5,0.0,voter
3,framer,soft_credibility,alibi_off,false_ejection_rate,5,0.522,outcome
3,framer,soft_credibility,alibi_off,coalition_favorable_rate,5,1.0,outcome
3,framer,soft_credibility,alibi_off,creator_ejection_rate,5,0.0,outcome
3,framer,soft_credibility,alibi_off,creator_survival,5,1.0,outcome
3,framer,soft_credibility,alibi_off,no_ejection_rate,5,0.478,outcome
3,framer,soft_credibility,alibi_off,incident_rate,5,1.0,outcome
3,framer,soft_credibility,catch_outside,false_ejection_rate,5,0.52,outcome
3,framer,soft_credibility,catch_outside,coalition_favorable_rate,5,1.0,outcome
3,framer,soft_credibility,catch_outside,creator_ejection_rate,5,0.0,outcome
3,framer,soft_credibility,catch_outside,creator_survival,5,1.0,outcome
3,framer,soft_credibility,catch_outside,no_ejection_rate,5,0.48,outcome
3,framer,soft_credibility,catch_outside,incident_rate,5,1.0,outcome
3,framer,sharp_credibility,baseline,false_ejection_rate,5,0.506,outcome
3,framer,sharp_credibility,baseline,coalition_favorable_rate,5,1.0,outcome
3,framer,sharp_credibility,baseline,creator_ejection_rate,5,0.0,outcome
3,framer,sharp_credibility,baseline,creator_survival,5,1.0,outcome
3,framer,sharp_credibility,baseline,no_ejection_rate,5,0.494,outcome
3,framer,sharp_credibility,baseline,incident_rate,5,1.0,outcome
3,framer,sharp_credibility,alibi_off,false_ejection_rate,5,0.508,outcome
3,framer,sharp_credibility,alibi_off,coalition_favorable_rate,5,1.0,outcome
3,framer,sharp_credibility,alibi_off,creator_ejection_rate,5,0.0,outcome
3,framer,sharp_credibility,alibi_off,creator_survival,5,1.0,outcome
3,framer,sharp_credibility,alibi_off,no_ejection_rate,5,0.492,outcome
3,framer,sharp_credibility,alibi_off,incident_rate,5,1.0,outcome
3,framer,sharp_credibility,catch_outside,false_ejection_rate,5,0.502,outcome
3,framer,sharp_credibility,catch_outside,coalition_favorable_rate,5,1.0,outcome
3,framer,sharp_credibility,catch_outside,creator_ejection_rate,5,0.0,outcome
3,framer,sharp_credibility,catch_outside,creator_survival,5,1.0,outcome
3,framer,sharp_credibility,catch_outside,no_ejection_rate,5,0.498,outcome
3,framer,sharp_credibility,catch_outside,incident_rate,5,1.0,outcome
3,truthful,mean,baseline,false_ejection_rate,6,0.0,outcome
3,truthful,mean,baseline,coalition_favorable_rate,6,0.95,outcome
