crew,condition,rule,metric,contrast,n_replicates,mean,sd,minimum,maximum,replicate_values,variant
3,framer,soft_credibility,false_ejection_rate,alibi_off minus baseline,10,0.001200000000000001,0.0010327955589886455,0.0,0.0020000000000000018,"[0.0020000000000000018,0.0020000000000000018,0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0,0.0,0.0020000000000000018,0.0]",
3,framer,,false_ejection_rate,soft_credibility minus mean,10,-0.006399999999999994,0.0026331223544175373,-0.010000000000000009,-0.0020000000000000018,"[-0.010000000000000009,-0.0040000000000000036,-0.008000000000000007,-0.0020000000000000018,-0.006000000000000005,-0.008000000000000007,-0.005999999999999894,-0.010000000000000009,-0.0040000000000000036,-0.006000000000000005]",alibi_off
3,framer,soft_credibility,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,framer,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
3,framer,soft_credibility,no_ejection_rate,alibi_off minus baseline,10,-0.001200000000000001,0.0010327955589886455,-0.0020000000000000018,0.0,"[-0.0020000000000000018,-0.0020000000000000018,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,0.0]",
3,framer,,no_ejection_rate,soft_credibility minus mean,10,0.0064000000000000055,0.0026331223544175356,0.0020000000000000018,0.010000000000000009,"[0.010000000000000009,0.0040000000000000036,0.008000000000000007,0.0020000000000000018,0.006000000000000005,0.008000000000000007,0.006000000000000005,0.010000000000000009,0.0040000000000000036,0.006000000000000005]",alibi_off
3,framer,,coalition_favorable_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
3,framer,,creator_ejection_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
3,framer,,creator_survival,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
3,framer,,false_ejection_rate,soft_credibility minus mean,10,-0.005999999999999994,0.0031269438398822966,-0.010000000000000009,0.0,"[-0.008000000000000007,-0.006000000000000005,-0.008000000000000007,0.0,-0.008000000000000007,-0.008000000000000007,-0.0039999999999998925,-0.010000000000000009,-0.0020000000000000018,-0.006000000000000005]",baseline
3,framer,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
3,framer,,no_ejection_rate,soft_credibility minus mean,10,0.006000000000000005,0.0031269438398822892,0.0,0.010000000000000009,"[0.008000000000000007,0.006000000000000005,0.008000000000000007,0.0,0.008000000000000007,0.008000000000000007,0.0040000000000000036,0.010000000000000009,0.0020000000000000018,0.006000000000000005]",baseline
3,framer,soft_credibility,coalition_favorable_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,framer,,coalition_favorable_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
3,framer,soft_credibility,creator_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,framer,,creator_ejection_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
3,framer,soft_credibility,creator_survival,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,framer,,creator_survival,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
3,framer,soft_credibility,false_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,framer,,false_ejection_rate,soft_credibility minus mean,10,-0.005999999999999994,0.0031269438398822966,-0.010000000000000009,0.0,"[-0.008000000000000007,-0.006000000000000005,-0.008000000000000007,0.0,-0.008000000000000007,-0.008000000000000007,-0.0039999999999998925,-0.010000000000000009,-0.0020000000000000018,-0.006000000000000005]",catch_outside
3,framer,soft_credibility,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,framer,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
3,framer,soft_credibility,no_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,framer,,no_ejection_rate,soft_credibility minus mean,10,0.006000000000000005,0.0031269438398822892,0.0,0.010000000000000009,"[0.008000000000000007,0.006000000000000005,0.008000000000000007,0.0,0.008000000000000007,0.008000000000000007,0.0040000000000000036,0.010000000000000009,0.0020000000000000018,0.006000000000000005]",catch_outside
3,lone_liar,mean,coalition_favorable_rate,alibi_off minus baseline,10,0.14479999999999996,0.01411697166140416,0.126,0.17199999999999993,"[0.126,0.14600000000000002,0.14,0.1479999999999999,0.17199999999999993,0.15999999999999992,0.14200000000000002,0.138,0.126,0.15000000000000002]",
3,lone_liar,mean,creator_ejection_rate,alibi_off minus baseline,10,-0.1374,0.01426884718538958,-0.162,-0.11599999999999999,"[-0.118,-0.144,-0.136,-0.138,-0.162,-0.15200000000000002,-0.136,-0.128,-0.11599999999999999,-0.144]",
3,lone_liar,mean,creator_survival,alibi_off minus baseline,10,0.13740000000000002,0.014268847185389556,0.11599999999999999,0.16199999999999992,"[0.118,0.14400000000000002,0.136,0.138,0.16199999999999992,0.1519999999999999,0.136,0.128,0.11599999999999999,0.14400000000000002]",
3,lone_liar,mean,false_ejection_rate,alibi_off minus baseline,10,0.0372,0.010206751578135808,0.019999999999999962,0.04999999999999999,"[0.035999999999999976,0.04999999999999999,0.026000000000000023,0.030000000000000027,0.04200000000000004,0.045999999999999985,0.019999999999999962,0.04999999999999999,0.03199999999999997,0.040000000000000036]",
3,lone_liar,mean,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,mean,no_ejection_rate,alibi_off minus baseline,10,0.10759999999999999,0.014599847792205084,0.08799999999999997,0.12999999999999995,"[0.08999999999999997,0.09599999999999997,0.11399999999999999,0.118,0.12999999999999995,0.11399999999999999,0.122,0.08799999999999997,0.09399999999999997,0.10999999999999993]",
3,lone_liar,mean,coalition_favorable_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,mean,creator_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,mean,creator_survival,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,mean,false_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,mean,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,mean,no_ejection_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,sharp_credibility,coalition_favorable_rate,alibi_off minus baseline,10,0.1436,0.01295462165492383,0.126,0.16799999999999993,"[0.132,0.134,0.14200000000000002,0.14600000000000002,0.16799999999999993,0.16199999999999992,0.14,0.14,0.126,0.14600000000000002]",
3,lone_liar,,coalition_favorable_rate,sharp_credibility minus mean,10,0.01140000000000001,0.004623610902506591,0.0040000000000000036,0.018000000000000016,"[0.01200000000000001,0.0040000000000000036,0.008000000000000007,0.018000000000000016,0.01200000000000001,0.014000000000000012,0.006000000000000005,0.01200000000000001,0.018000000000000016,0.010000000000000009]",alibi_off
3,lone_liar,sharp_credibility,creator_ejection_rate,alibi_off minus baseline,10,-0.1226,0.012438292129995622,-0.146,-0.10600000000000001,"[-0.11,-0.124,-0.11599999999999999,-0.126,-0.146,-0.138,-0.124,-0.11200000000000002,-0.10600000000000001,-0.124]",
3,lone_liar,,creator_ejection_rate,sharp_credibility minus mean,10,-0.011400000000000002,0.004623610902506587,-0.018000000000000002,-0.004,"[-0.012,-0.004,-0.008000000000000004,-0.018000000000000002,-0.012,-0.013999999999999999,-0.005999999999999998,-0.012,-0.018000000000000002,-0.010000000000000002]",alibi_off
3,lone_liar,sharp_credibility,creator_survival,alibi_off minus baseline,10,0.1226,0.012438292129995636,0.10599999999999998,0.14600000000000002,"[0.10999999999999999,0.124,0.11599999999999999,0.126,0.14600000000000002,0.138,0.124,0.11199999999999999,0.10599999999999998,0.124]",
3,lone_liar,,creator_survival,sharp_credibility minus mean,10,0.01140000000000001,0.004623610902506591,0.0040000000000000036,0.018000000000000016,"[0.01200000000000001,0.0040000000000000036,0.008000000000000007,0.018000000000000016,0.01200000000000001,0.014000000000000012,0.006000000000000005,0.01200000000000001,0.018000000000000016,0.010000000000000009]",alibi_off
3,lone_liar,sharp_credibility,false_ejection_rate,alibi_off minus baseline,10,0.017800000000000007,0.009449279807947745,0.0,0.030000000000000027,"[0.020000000000000018,0.02200000000000002,0.014000000000000012,0.006000000000000005,0.03,0.015999999999999986,0.0,0.030000000000000027,0.01999999999999999,0.020000000000000018]",
3,lone_liar,,false_ejection_rate,sharp_credibility minus mean,10,-0.1474,0.024111776744524204,-0.174,-0.10999999999999999,"[-0.11599999999999996,-0.10999999999999999,-0.148,-0.17,-0.14800000000000002,-0.148,-0.174,-0.174,-0.122,-0.164]",alibi_off
3,lone_liar,sharp_credibility,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
3,lone_liar,sharp_credibility,no_ejection_rate,alibi_off minus baseline,10,0.1258,0.014860835926839542,0.10599999999999998,0.14600000000000002,"[0.11199999999999999,0.11199999999999999,0.128,0.14,0.138,0.14600000000000002,0.14,0.10999999999999999,0.10599999999999998,0.126]",
3,lone_liar,,no_ejection_rate,sharp_credibility minus mean,10,0.1588,0.024947945807220304,0.11399999999999999,0.18800000000000006,"[0.128,0.11399999999999999,0.15600000000000003,0.18800000000000006,0.16000000000000003,0.16200000000000003,0.18000000000000005,0.18600000000000005,0.14,0.17400000000000004]",alibi_off
3,lone_liar,,coalition_favorable_rate,sharp_credibility minus mean,10,0.0126,0.0049933288829530536,0.006000000000000005,0.019999999999999907,"[0.006000000000000005,0.016000000000000014,0.006000000000000005,0.019999999999999907,0.016000000000000014,0.01200000000000001,0.008000000000000007,0.010000000000000009,0.018000000000000016,0.014000000000000012]",baseline
3,lone_liar,,creator_ejection_rate,sharp_credibility minus mean,10,-0.0262,0.004157990967870047,-0.03,-0.018000000000000016,"[-0.01999999999999999,-0.023999999999999994,-0.028000000000000025,-0.03,-0.028000000000000025,-0.027999999999999997,-0.018000000000000016,-0.027999999999999997,-0.027999999999999997,-0.03]",baseline
3,lone_liar,,creator_survival,sharp_credibility minus mean,10,0.0262,0.00415799096787004,0.018000000000000016,0.030000000000000027,"[0.020000000000000018,0.02400000000000002,0.028000000000000025,0.030000000000000027,0.027999999999999914,0.027999999999999914,0.018000000000000016,0.028000000000000025,0.028000000000000025,0.030000000000000027]",baseline
3,lone_liar,,false_ejection_rate,sharp_credibility minus mean,10,-0.128,0.024458581770458853,-0.15400000000000003,-0.08200000000000002,"[-0.1,-0.08200000000000002,-0.13599999999999998,-0.146,-0.13599999999999998,-0.118,-0.15400000000000003,-0.15400000000000003,-0.11000000000000001,-0.144]",baseline
3,lone_liar,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
3,lone_liar,,no_ejection_rate,sharp_credibility minus mean,10,0.1406,0.024423122013552845,0.09799999999999998,0.16600000000000004,"[0.10599999999999998,0.09799999999999998,0.14200000000000002,0.16600000000000004,0.15199999999999997,0.13,0.16200000000000003,0.16400000000000003,0.128,0.15799999999999997]",baseline
3,lone_liar,sharp_credibility,coalition_favorable_rate,catch_outside minus baseline,10,-0.01319999999999999,0.005432413009990209,-0.019999999999999907,-0.006000000000000005,"[-0.006000000000000005,-0.018000000000000016,-0.006000000000000005,-0.019999999999999907,-0.016000000000000014,-0.01200000000000001,-0.008000000000000007,-0.010000000000000009,-0.018000000000000016,-0.017999999999999905]",
3,lone_liar,,coalition_favorable_rate,sharp_credibility minus mean,10,-0.0005999999999999894,0.001349897115421076,-0.0039999999999998925,0.0,"[0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039999999999998925]",catch_outside
3,lone_liar,sharp_credibility,creator_ejection_rate,catch_outside minus baseline,10,0.0268,0.004638007234913623,0.018000000000000016,0.034,"[0.01999999999999999,0.025999999999999995,0.028000000000000025,0.03,0.028000000000000025,0.027999999999999997,0.018000000000000016,0.027999999999999997,0.027999999999999997,0.034]",
3,lone_liar,,creator_ejection_rate,sharp_credibility minus mean,10,0.0006000000000000005,0.001349897115421107,0.0,0.0040000000000000036,"[0.0,0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040000000000000036]",catch_outside
3,lone_liar,sharp_credibility,creator_survival,catch_outside minus baseline,10,-0.0268,0.004638007234913621,-0.03400000000000003,-0.018000000000000016,"[-0.020000000000000018,-0.026000000000000023,-0.028000000000000025,-0.030000000000000027,-0.027999999999999914,-0.027999999999999914,-0.018000000000000016,-0.028000000000000025,-0.028000000000000025,-0.03400000000000003]",
3,lone_liar,,creator_survival,sharp_credibility minus mean,10,-0.0006000000000000005,0.001349897115421107,-0.0040000000000000036,0.0,"[0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040000000000000036]",catch_outside
3,lone_liar,sharp_credibility,false_ejection_rate,catch_outside minus baseline,10,0.122,0.024166091947189144,0.07600000000000001,0.15200000000000002,"[0.098,0.07600000000000001,0.12599999999999997,0.13999999999999999,0.13200000000000003,0.10799999999999998,0.15200000000000002,0.14600000000000002,0.10600000000000001,0.13599999999999998]",
3,lone_liar,,false_ejection_rate,sharp_credibility minus mean,10,-0.006,0.0029814239699997268,-0.010000000000000009,-0.0020000000000000018,"[-0.0020000000000000018,-0.006000000000000005,-0.010000000000000009,-0.006000000000000005,-0.003999999999999948,-0.010000000000000009,-0.0020000000000000018,-0.008000000000000007,-0.0040000000000000036,-0.008000000000000007]",catch_outside
3,lone_liar,sharp_credibility,incident_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,,incident_rate,sharp_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",catch_outside
3,lone_liar,sharp_credibility,no_ejection_rate,catch_outside minus baseline,10,-0.1352,0.02407765215575086,-0.16000000000000003,-0.09399999999999997,"[-0.10399999999999998,-0.09399999999999997,-0.132,-0.16000000000000003,-0.14799999999999996,-0.12,-0.16000000000000003,-0.15600000000000003,-0.124,-0.15399999999999997]",
3,lone_liar,,no_ejection_rate,sharp_credibility minus mean,10,0.005400000000000005,0.002988868236194655,0.0020000000000000018,0.010000000000000009,"[0.0020000000000000018,0.0040000000000000036,0.010000000000000009,0.006000000000000005,0.0040000000000000036,0.010000000000000009,0.0020000000000000018,0.008000000000000007,0.0040000000000000036,0.0040000000000000036]",catch_outside
3,lone_liar,soft_credibility,coalition_favorable_rate,alibi_off minus baseline,10,0.14479999999999996,0.01411697166140416,0.126,0.17199999999999993,"[0.126,0.14600000000000002,0.14,0.1479999999999999,0.17199999999999993,0.15999999999999992,0.14200000000000002,0.138,0.126,0.15000000000000002]",
3,lone_liar,,coalition_favorable_rate,soft_credibility minus mean,10,-0.00020000000000000017,0.0006324555320336765,-0.0020000000000000018,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018]",alibi_off
3,lone_liar,soft_credibility,creator_ejection_rate,alibi_off minus baseline,10,-0.12999999999999998,0.013856406460551019,-0.152,-0.10800000000000001,"[-0.10800000000000001,-0.14200000000000002,-0.122,-0.134,-0.152,-0.14,-0.132,-0.126,-0.10999999999999999,-0.134]",
3,lone_liar,,creator_ejection_rate,soft_credibility minus mean,10,0.0001999999999999995,0.0006324555320336743,0.0,0.001999999999999995,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001999999999999995]",alibi_off
3,lone_liar,soft_credibility,creator_survival,alibi_off minus baseline,10,0.12999999999999998,0.01385640646055101,0.10799999999999998,0.1519999999999999,"[0.10799999999999998,0.14200000000000002,0.122,0.134,0.1519999999999999,0.14,0.132,0.126,0.10999999999999999,0.134]",
3,lone_liar,,creator_survival,soft_credibility minus mean,10,-0.00020000000000000017,0.0006324555320336765,-0.0020000000000000018,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018]",alibi_off
3,lone_liar,soft_credibility,false_ejection_rate,alibi_off minus baseline,10,0.0372,0.010206751578135814,0.01999999999999999,0.05000000000000002,"[0.035999999999999976,0.05000000000000002,0.025999999999999995,0.03,0.04200000000000001,0.045999999999999985,0.01999999999999999,0.05000000000000002,0.032,0.04000000000000001]",
3,lone_liar,,false_ejection_rate,soft_credibility minus mean,10,-0.1556,0.01952320556557134,-0.17600000000000002,-0.11199999999999999,"[-0.13799999999999998,-0.11199999999999999,-0.158,-0.17200000000000001,-0.16,-0.15,-0.16599999999999998,-0.174,-0.15,-0.17600000000000002]",alibi_off
3,lone_liar,soft_credibility,incident_rate,alibi_off minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",alibi_off
3,lone_liar,soft_credibility,no_ejection_rate,alibi_off minus baseline,10,0.10759999999999999,0.014599847792205094,0.08799999999999997,0.13,"[0.08999999999999997,0.09599999999999997,0.11399999999999999,0.118,0.13,0.11399999999999999,0.122,0.08799999999999997,0.09399999999999997,0.10999999999999999]",
3,lone_liar,,no_ejection_rate,soft_credibility minus mean,10,0.15540000000000004,0.019299971214716608,0.11199999999999999,0.17400000000000004,"[0.138,0.11199999999999999,0.15800000000000003,0.17200000000000004,0.16000000000000003,0.15000000000000002,0.16600000000000004,0.17400000000000004,0.15000000000000002,0.17400000000000004]",alibi_off
3,lone_liar,,coalition_favorable_rate,soft_credibility minus mean,10,-0.00020000000000000017,0.0006324555320336765,-0.0020000000000000018,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018]",baseline
3,lone_liar,,creator_ejection_rate,soft_credibility minus mean,10,-0.007199999999999998,0.004237399621885526,-0.014000000000000012,-0.001999999999999974,"[-0.009999999999999981,-0.001999999999999974,-0.014000000000000012,-0.0040000000000000036,-0.010000000000000009,-0.01200000000000001,-0.0040000000000000036,-0.0020000000000000018,-0.006000000000000005,-0.00799999999999998]",baseline
3,lone_liar,,creator_survival,soft_credibility minus mean,10,0.0071999999999999955,0.00423739962188551,0.0020000000000000018,0.014000000000000012,"[0.010000000000000009,0.0020000000000000018,0.014000000000000012,0.0040000000000000036,0.010000000000000009,0.0119999999999999,0.0040000000000000036,0.0020000000000000018,0.006000000000000005,0.008000000000000007]",baseline
3,lone_liar,,false_ejection_rate,soft_credibility minus mean,10,-0.1556,0.01952320556557133,-0.176,-0.11200000000000002,"[-0.13799999999999998,-0.11200000000000002,-0.15799999999999997,-0.172,-0.15999999999999998,-0.15,-0.166,-0.17400000000000002,-0.15000000000000002,-0.176]",baseline
3,lone_liar,,incident_rate,soft_credibility minus mean,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",baseline
3,lone_liar,,no_ejection_rate,soft_credibility minus mean,10,0.15540000000000004,0.019299971214716598,0.11199999999999999,0.17400000000000004,"[0.138,0.11199999999999999,0.15800000000000003,0.17200000000000004,0.15999999999999998,0.15000000000000002,0.16600000000000004,0.17400000000000004,0.15000000000000002,0.174]",baseline
3,lone_liar,soft_credibility,coalition_favorable_rate,catch_outside minus baseline,10,0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",
3,lone_liar,,coalition_favorable_rate,soft_credibility minus mean,10,-0.00020000000000000017,0.0006324555320336765,-0.0020000000000000018,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018]",catch_outside
3,lone_liar,soft_credibility,creator_ejection_rate,catch_outside minus baseline,10,0.007399999999999999,0.004325634186002227,0.001999999999999974,0.014000000000000012,"[0.009999999999999981,0.001999999999999974,0.014000000000000012,0.0040000000000000036,0.010000000000000009,0.01200000000000001,0.0040000000000000036,0.0020000000000000018,0.006000000000000005,0.009999999999999981]",
3,lone_liar,,creator_ejection_rate,soft_credibility minus mean,10,0.00020000000000000017,0.0006324555320336765,0.0,0.0020000000000000018,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018]",catch_outside
3,lone_liar,soft_credibility,creator_survival,catch_outside minus baseline,10,-0.007399999999999995,0.004325634186002213,-0.014000000000000012,-0.0020000000000000018,"[-0.010000000000000009,-0.0020000000000000018,-0.014000000000000012,-0.0040000000000000036,-0.010000000000000009,-0.0119999999999999,-0.0040000000000000036,-0.0020000000000000018,-0.006000000000000005,-0.010000000000000009]",
